# This .csv file was created 12.10.2024 14:35
# extracted out of file prod_mindist_mol_dimerarea.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CA/6fxb_ca_1
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"outer_dimerarea-MOL"
"263600.0";"0.6802503"
"263610.0";"0.7459077"
"263620.0";"0.7545361"
"263630.0";"0.6980224"
"263640.0";"0.7586677"
"263650.0";"0.6971036"
"263660.0";"0.7133436"
"263670.0";"0.7429971"
"263680.0";"0.7800373"
"263690.0";"0.7400659"
"263700.0";"0.7297645"
"263710.0";"0.6867639"
"263720.0";"0.7385313"
"263730.0";"0.748162"
"263740.0";"0.7683211"
"263750.0";"0.7553502"
"263760.0";"0.8723488"
"263770.0";"0.6693314"
"263780.0";"0.745556"
"263790.0";"0.7125334"
"263800.0";"0.7087154"
"263810.0";"0.7185043"
"263820.0";"0.7630399"
"263830.0";"0.722001"
"263840.0";"0.7652614"
"263850.0";"0.7404934"
"263860.0";"0.7569607"
"263870.0";"0.7732436"
"263880.0";"0.6878821"
"263890.0";"0.7206798"
"263900.0";"0.686233"
"263910.0";"0.685849"
"263920.0";"0.7236891"
"263930.0";"0.7886428"
"263940.0";"0.7821842"
"263950.0";"0.7794183"
"263960.0";"0.6844335"
"263970.0";"0.7026153"
"263980.0";"0.7576559"
"263990.0";"0.741062"
"264000.0";"0.7813026"
"264010.0";"0.7202756"
"264020.0";"0.6532336"
"264030.0";"0.7440779"
"264040.0";"0.7035666"
"264050.0";"0.6802804"
"264060.0";"0.7165004"
"264070.0";"0.7280717"
"264080.0";"0.7202809"
"264090.0";"0.7804781"
"264100.0";"0.6842292"
"264110.0";"0.7540174"
"264120.0";"0.7104364"
"264130.0";"0.7504506"
"264140.0";"0.6974084"
"264150.0";"0.7070935"
"264160.0";"0.7262975"
"264170.0";"0.7412302"
"264180.0";"0.74339"
"264190.0";"0.7438581"
"264200.0";"0.7631524"
"264210.0";"0.753884"
"264220.0";"0.7358235"
"264230.0";"0.6869308"
"264240.0";"0.6915154"
"264250.0";"0.7543613"
"264260.0";"0.8137545"
"264270.0";"0.7309595"
"264280.0";"0.7596543"
"264290.0";"0.7522838"
"264300.0";"0.6427584"
"264310.0";"0.7176876"
"264320.0";"0.7051889"
"264330.0";"0.707213"
"264340.0";"0.7204852"
"264350.0";"0.7412911"
"264360.0";"0.683858"
"264370.0";"0.6928912"
"264380.0";"0.6566978"
"264390.0";"0.7571422"
"264400.0";"0.733273"
"264410.0";"0.6329372"
"264420.0";"0.6852949"
"264430.0";"0.6691188"
"264440.0";"0.6819935"
"264450.0";"0.7174271"
"264460.0";"0.7270529"
"264470.0";"0.7134942"
"264480.0";"0.7379743"
"264490.0";"0.7033588"
"264500.0";"0.6722542"
"264510.0";"0.6704735"
"264520.0";"0.7484155"
"264530.0";"0.7402983"
"264540.0";"0.6834882"
"264550.0";"0.6955713"
"264560.0";"0.6695867"
"264570.0";"0.8263943"
"264580.0";"0.6989376"
"264590.0";"0.7509531"
"264600.0";"0.7526786"
"264610.0";"0.7213889"
"264620.0";"0.7418454"
"264630.0";"0.6060767"
"264640.0";"0.7434575"
"264650.0";"0.6381482"
"264660.0";"0.7115902"
"264670.0";"0.6835587"
"264680.0";"0.7123604"
"264690.0";"0.6852628"
"264700.0";"0.7000669"
"264710.0";"0.777945"
"264720.0";"0.7426057"
"264730.0";"0.7516518"
"264740.0";"0.7823257"
"264750.0";"0.7842438"
"264760.0";"0.6995232"
"264770.0";"0.7357792"
"264780.0";"0.724964"
"264790.0";"0.7645822"
"264800.0";"0.6950383"
"264810.0";"0.6952078"
"264820.0";"0.7386593"
"264830.0";"0.6830184"
"264840.0";"0.7147287"
"264850.0";"0.6948385"
"264860.0";"0.7065021"
"264870.0";"0.7222726"
"264880.0";"0.6980689"
"264890.0";"0.7351214"
"264900.0";"0.7433375"
"264910.0";"0.6971659"
"264920.0";"0.6541712"
"264930.0";"0.7606904"
"264940.0";"0.7603803"
"264950.0";"0.7506186"
"264960.0";"0.7138035"
"264970.0";"0.7132969"
"264980.0";"0.8384715"
"264990.0";"0.6716707"
"265000.0";"0.826112"
"265010.0";"0.7937366"
"265020.0";"0.7960768"
"265030.0";"0.8417286"
"265040.0";"0.7873235"
"265050.0";"0.811826"
"265060.0";"0.7030972"
"265070.0";"0.7413675"
"265080.0";"0.7781609"
"265090.0";"0.7271874"
"265100.0";"0.7232521"
"265110.0";"0.8009326"
"265120.0";"0.8109047"
"265130.0";"0.7774218"
"265140.0";"0.8279568"
"265150.0";"0.7140681"
"265160.0";"0.8047701"
"265170.0";"0.7194782"
"265180.0";"0.6868144"
"265190.0";"0.841675"
"265200.0";"0.788533"
"265210.0";"0.7101005"
"265220.0";"0.7672348"
"265230.0";"0.682437"
"265240.0";"0.7294763"
"265250.0";"0.7013199"
"265260.0";"0.7146651"
"265270.0";"0.6496971"
"265280.0";"0.6548478"
"265290.0";"0.6678059"
"265300.0";"0.6935633"
"265310.0";"0.7293023"
"265320.0";"0.6853206"
"265330.0";"0.7248208"
"265340.0";"0.68405"
"265350.0";"0.6655982"
"265360.0";"0.6853712"
"265370.0";"0.7240859"
"265380.0";"0.7077619"
"265390.0";"0.7589738"
"265400.0";"0.7303351"
"265410.0";"0.7167879"
"265420.0";"0.7258332"
"265430.0";"0.7572218"
"265440.0";"0.7655759"
"265450.0";"0.6974987"
"265460.0";"0.7835236"
"265470.0";"0.6932108"
"265480.0";"0.7851868"
"265490.0";"0.7042986"
"265500.0";"0.7461612"
"265510.0";"0.6984482"
"265520.0";"0.7469743"
"265530.0";"0.7228909"
"265540.0";"0.6780021"
"265550.0";"0.7145306"
"265560.0";"0.7394196"
"265570.0";"0.7065396"
"265580.0";"0.705361"
"265590.0";"0.7017026"
"265600.0";"0.7214881"
"265610.0";"0.6660522"
"265620.0";"0.7517349"
"265630.0";"0.7327613"
"265640.0";"0.7182288"
"265650.0";"0.7350119"
"265660.0";"0.7681024"
"265670.0";"0.758689"
"265680.0";"0.7227036"
"265690.0";"0.6325732"
"265700.0";"0.755356"
"265710.0";"0.6746115"
"265720.0";"0.6525046"
"265730.0";"0.7275922"
"265740.0";"0.7308466"
"265750.0";"0.703387"
"265760.0";"0.7376744"
"265770.0";"0.7275904"
"265780.0";"0.7143276"
"265790.0";"0.701371"
"265800.0";"0.6326246"
"265810.0";"0.712378"
"265820.0";"0.7599651"
"265830.0";"0.6996757"
"265840.0";"0.6741146"
"265850.0";"0.7369907"
"265860.0";"0.7059471"
"265870.0";"0.6769653"
"265880.0";"0.7420772"
"265890.0";"0.7271352"
"265900.0";"0.7025705"
"265910.0";"0.6930153"
"265920.0";"0.6322003"
"265930.0";"0.6976718"
"265940.0";"0.7392358"
"265950.0";"0.6871904"
"265960.0";"0.6698821"
"265970.0";"0.7284031"
"265980.0";"0.6236076"
"265990.0";"0.7937577"
"266000.0";"0.7782254"
"266010.0";"0.719312"
"266020.0";"0.7456772"
"266030.0";"0.6902637"
"266040.0";"0.817786"
"266050.0";"0.745182"
"266060.0";"0.7629932"
"266070.0";"0.8093325"
"266080.0";"0.7401856"
"266090.0";"0.7549749"
"266100.0";"0.7267879"
"266110.0";"0.7444332"
"266120.0";"0.7541376"
"266130.0";"0.6724006"
"266140.0";"0.8099191"
"266150.0";"0.6995696"
"266160.0";"0.798938"
"266170.0";"0.7846395"
"266180.0";"0.8079126"
"266190.0";"0.694565"
"266200.0";"0.8159925"
"266210.0";"0.8179324"
"266220.0";"0.8323462"
"266230.0";"0.7028664"
"266240.0";"0.760933"
"266250.0";"0.7325447"
"266260.0";"0.7753718"
"266270.0";"0.7853377"
"266280.0";"0.8359096"
"266290.0";"0.7510502"
"266300.0";"0.7658985"
"266310.0";"0.74134"
"266320.0";"0.7503731"
"266330.0";"0.7672571"
"266340.0";"0.7858329"
"266350.0";"0.7889894"
"266360.0";"0.6733173"
"266370.0";"0.6776468"
"266380.0";"0.6524823"
"266390.0";"0.684715"
"266400.0";"0.7454399"
"266410.0";"0.7019067"
"266420.0";"0.7652822"
"266430.0";"0.6977368"
"266440.0";"0.7529694"
"266450.0";"0.720526"
"266460.0";"0.7692131"
"266470.0";"0.6841491"
"266480.0";"0.6898955"
"266490.0";"0.7315174"
"266500.0";"0.7049529"
"266510.0";"0.6603405"
"266520.0";"0.7541963"
"266530.0";"0.7502236"
"266540.0";"0.703117"
"266550.0";"0.7037748"
"266560.0";"0.7259681"
"266570.0";"0.7519786"
"266580.0";"0.6831186"
"266590.0";"0.7186581"
"266600.0";"0.7463923"
"266610.0";"0.7639672"
"266620.0";"0.7715712"
"266630.0";"0.7243339"
"266640.0";"0.7805883"
"266650.0";"0.7459725"
"266660.0";"0.714164"
"266670.0";"0.7225553"
"266680.0";"0.7036167"
"266690.0";"0.757765"
"266700.0";"0.7492018"
"266710.0";"0.7079126"
"266720.0";"0.7228126"
"266730.0";"0.6990918"
"266740.0";"0.7118284"
"266750.0";"0.6716297"
"266760.0";"0.7329144"
"266770.0";"0.6847523"
"266780.0";"0.7209777"
"266790.0";"0.7627562"
"266800.0";"0.6477203"
"266810.0";"0.7991827"
"266820.0";"0.6778578"
"266830.0";"0.8291118"
"266840.0";"0.742639"
"266850.0";"0.6773422"
"266860.0";"0.6584683"
"266870.0";"0.6702811"
"266880.0";"0.715846"
"266890.0";"0.6770603"
"266900.0";"0.7910844"
"266910.0";"0.6840533"
"266920.0";"0.6646574"
"266930.0";"0.7186606"
"266940.0";"0.6848518"
"266950.0";"0.7583196"
"266960.0";"0.6816347"
"266970.0";"0.6954378"
"266980.0";"0.725089"
"266990.0";"0.7209885"
"267000.0";"0.6497259"
"267010.0";"0.7142052"
"267020.0";"0.8101202"
"267030.0";"0.7217855"
"267040.0";"0.7177649"
"267050.0";"0.7017065"
"267060.0";"0.7428083"
"267070.0";"0.7162142"
"267080.0";"0.7145633"
"267090.0";"0.7270284"
"267100.0";"0.8070201"
"267110.0";"0.7192953"
"267120.0";"0.7620491"
"267130.0";"0.7349002"
"267140.0";"0.7155766"
"267150.0";"0.6781169"
"267160.0";"0.7907827"
"267170.0";"0.7078936"
"267180.0";"0.7045486"
"267190.0";"0.7492525"
"267200.0";"0.6894159"
"267210.0";"0.72396"
"267220.0";"0.7580747"
"267230.0";"0.7411007"
"267240.0";"0.7175926"
"267250.0";"0.670001"
"267260.0";"0.7174133"
"267270.0";"0.6959356"
"267280.0";"0.6782255"
"267290.0";"0.6937506"
"267300.0";"0.7039966"
"267310.0";"0.7189863"
"267320.0";"0.711913"
"267330.0";"0.6533369"
"267340.0";"0.6686021"
"267350.0";"0.7656561"
"267360.0";"0.7408361"
"267370.0";"0.7050402"
"267380.0";"0.6800088"
"267390.0";"0.7613436"
"267400.0";"0.728312"
"267410.0";"0.7510742"
"267420.0";"0.6818079"
"267430.0";"0.7183457"
"267440.0";"0.7354034"
"267450.0";"0.7018567"
"267460.0";"0.7349022"
"267470.0";"0.7850561"
"267480.0";"0.7116553"
"267490.0";"0.7165231"
"267500.0";"0.6862805"
"267510.0";"0.7520042"
"267520.0";"0.7326751"
"267530.0";"0.777463"
"267540.0";"0.7635713"
"267550.0";"0.7524913"
"267560.0";"0.7713252"
"267570.0";"0.8094317"
"267580.0";"0.6700225"
"267590.0";"0.7605693"
"267600.0";"0.7403102"
"267610.0";"0.723255"
"267620.0";"0.7568441"
"267630.0";"0.7617226"
"267640.0";"0.675081"
"267650.0";"0.6959671"
"267660.0";"0.7135727"
"267670.0";"0.7594399"
"267680.0";"0.8012338"
"267690.0";"0.7198763"
"267700.0";"0.7314239"
"267710.0";"0.7631592"
"267720.0";"0.7693467"
"267730.0";"0.8418961"
"267740.0";"0.7509604"
"267750.0";"0.8385324"
"267760.0";"0.7129446"
"267770.0";"0.8251843"
"267780.0";"0.7022505"
"267790.0";"0.7613082"
"267800.0";"0.706663"
"267810.0";"0.7643222"
"267820.0";"0.8190061"
"267830.0";"0.841594"
"267840.0";"0.7565822"
"267850.0";"0.7556048"
"267860.0";"0.7307279"
"267870.0";"0.7135232"
"267880.0";"0.7629389"
"267890.0";"0.7571325"
"267900.0";"0.7558911"
"267910.0";"0.7756127"
"267920.0";"0.7328804"
"267930.0";"0.7081828"
"267940.0";"0.7459444"
"267950.0";"0.7082067"
"267960.0";"0.713433"
"267970.0";"0.7221456"
"267980.0";"0.6804809"
"267990.0";"0.7782167"
"268000.0";"0.7196035"
"268010.0";"0.8052708"
"268020.0";"0.7362409"
"268030.0";"0.7421053"
"268040.0";"0.7502382"
"268050.0";"0.7930884"
"268060.0";"0.7699485"
"268070.0";"0.801681"
"268080.0";"0.7780141"
"268090.0";"0.702687"
"268100.0";"0.7692651"
"268110.0";"0.720605"
"268120.0";"0.729525"
"268130.0";"0.718609"
"268140.0";"0.755104"
"268150.0";"0.6746472"
"268160.0";"0.7088332"
"268170.0";"0.6986303"
"268180.0";"0.705559"
"268190.0";"0.6780331"
"268200.0";"0.682637"
"268210.0";"0.7194842"
"268220.0";"0.7393923"
"268230.0";"0.8188499"
"268240.0";"0.7209779"
"268250.0";"0.7608067"
"268260.0";"0.7692732"
"268270.0";"0.6818396"
"268280.0";"0.7264739"
"268290.0";"0.6711706"
"268300.0";"0.7511964"
"268310.0";"0.6333953"
"268320.0";"0.7939056"
"268330.0";"0.7797912"
"268340.0";"0.7808949"
"268350.0";"0.7658429"
"268360.0";"0.7321652"
"268370.0";"0.6986024"
"268380.0";"0.6859657"
"268390.0";"0.6604621"
"268400.0";"0.773581"
"268410.0";"0.7049609"
"268420.0";"0.784538"
"268430.0";"0.7413648"
"268440.0";"0.6703052"
"268450.0";"0.7293358"
"268460.0";"0.6710072"
"268470.0";"0.7225479"
"268480.0";"0.6765906"
"268490.0";"0.7689557"
"268500.0";"0.7782295"
"268510.0";"0.7774869"
"268520.0";"0.7218488"
"268530.0";"0.7439531"
"268540.0";"0.81191"
"268550.0";"0.7396719"
"268560.0";"0.7188431"
"268570.0";"0.7047231"
"268580.0";"0.6776205"
"268590.0";"0.7180732"
"268600.0";"0.8245694"
"268610.0";"0.7315013"
"268620.0";"0.7439047"
"268630.0";"0.768261"
"268640.0";"0.7092992"
"268650.0";"0.7692685"
"268660.0";"0.8053608"
"268670.0";"0.7811047"
"268680.0";"0.7173244"
"268690.0";"0.7364925"
"268700.0";"0.6615483"
"268710.0";"0.7164713"
"268720.0";"0.7405405"
"268730.0";"0.7540837"
"268740.0";"0.6611216"
"268750.0";"0.7903525"
"268760.0";"0.7285568"
"268770.0";"0.7619517"
"268780.0";"0.7848777"
"268790.0";"0.7465359"
"268800.0";"0.742804"
"268810.0";"0.7475059"
"268820.0";"0.6830554"
"268830.0";"0.7119415"
"268840.0";"0.7495389"
"268850.0";"0.7420973"
"268860.0";"0.8117718"
"268870.0";"0.7603721"
"268880.0";"0.7461516"
"268890.0";"0.759043"
"268900.0";"0.8560075"
"268910.0";"0.7178444"
"268920.0";"0.7908085"
"268930.0";"0.7365175"
"268940.0";"0.7504727"
"268950.0";"0.8226113"
"268960.0";"0.7602092"
"268970.0";"0.6558326"
"268980.0";"0.7002298"
"268990.0";"0.746422"
"269000.0";"0.814593"
"269010.0";"0.7629457"
"269020.0";"0.7800293"
"269030.0";"0.7492516"
"269040.0";"0.6763334"
"269050.0";"0.8112823"
"269060.0";"0.7436855"
"269070.0";"0.7709099"
"269080.0";"0.8010596"
"269090.0";"0.7855715"
"269100.0";"0.7412785"
"269110.0";"0.7336183"
"269120.0";"0.7538246"
"269130.0";"0.7191058"
"269140.0";"0.8100948"
"269150.0";"0.7655231"
"269160.0";"0.7436497"
"269170.0";"0.7666718"
"269180.0";"0.6949843"
"269190.0";"0.7473237"
"269200.0";"0.7195646"
"269210.0";"0.6710238"
"269220.0";"0.7206873"
"269230.0";"0.7293761"
"269240.0";"0.7360518"
"269250.0";"0.7278029"
"269260.0";"0.7283766"
"269270.0";"0.7112814"
"269280.0";"0.7123703"
"269290.0";"0.7679641"
"269300.0";"0.749685"
"269310.0";"0.6895925"
"269320.0";"0.7441643"
"269330.0";"0.7254259"
"269340.0";"0.7149779"
"269350.0";"0.7170892"
"269360.0";"0.7044333"
"269370.0";"0.6892722"
"269380.0";"0.6925209"
"269390.0";"0.7869568"
"269400.0";"0.7548041"
"269410.0";"0.7180929"
"269420.0";"0.7326671"
"269430.0";"0.7518262"
"269440.0";"0.7726802"
"269450.0";"0.7102676"
"269460.0";"0.7997675"
"269470.0";"0.7140854"
"269480.0";"0.722031"
"269490.0";"0.7243078"
"269500.0";"0.7391916"
"269510.0";"0.7598411"
"269520.0";"0.8139814"
"269530.0";"0.7626547"
"269540.0";"0.7938147"
"269550.0";"0.7886206"
"269560.0";"0.7640144"
"269570.0";"0.7623553"
"269580.0";"0.7273977"
"269590.0";"0.7263156"
"269600.0";"0.7405903"
"269610.0";"0.7631416"
"269620.0";"0.7416937"
"269630.0";"0.8214923"
"269640.0";"0.7470542"
"269650.0";"0.6962084"
"269660.0";"0.714233"
"269670.0";"0.7038481"
"269680.0";"0.7944145"
"269690.0";"0.7473008"
"269700.0";"0.7804461"
"269710.0";"0.7544667"
"269720.0";"0.7020875"
"269730.0";"0.736805"
"269740.0";"0.7657953"
"269750.0";"0.7570176"
"269760.0";"0.743068"
"269770.0";"0.7550524"
"269780.0";"0.6772225"
"269790.0";"0.7601545"
"269800.0";"0.7200434"
"269810.0";"0.6825548"
"269820.0";"0.7653303"
"269830.0";"0.8070185"
"269840.0";"0.7313407"
"269850.0";"0.7087244"
"269860.0";"0.7709532"
"269870.0";"0.6935161"
"269880.0";"0.6660942"
"269890.0";"0.7797774"
"269900.0";"0.6889484"
"269910.0";"0.7251946"
"269920.0";"0.6966792"
"269930.0";"0.7837057"
"269940.0";"0.7295489"
"269950.0";"0.7498571"
"269960.0";"0.7329629"
"269970.0";"0.7713289"
"269980.0";"0.6759663"
"269990.0";"0.8330248"
"270000.0";"0.7741509"
"270010.0";"0.7213413"
"270020.0";"0.6796381"
"270030.0";"0.7505632"
"270040.0";"0.7212552"
"270050.0";"0.7281553"
"270060.0";"0.7213221"
"270070.0";"0.7761896"
"270080.0";"0.7684558"
"270090.0";"0.7050277"
"270100.0";"0.7180319"
"270110.0";"0.7721874"
"270120.0";"0.6917974"
"270130.0";"0.6238343"
"270140.0";"0.7309077"
"270150.0";"0.7256917"
"270160.0";"0.714779"
"270170.0";"0.709641"
"270180.0";"0.7347254"
"270190.0";"0.6651331"
"270200.0";"0.689004"
"270210.0";"0.7260763"
"270220.0";"0.7494599"
"270230.0";"0.7825177"
"270240.0";"0.7477177"
"270250.0";"0.7166853"
"270260.0";"0.7091641"
"270270.0";"0.7852044"
"270280.0";"0.7121445"
"270290.0";"0.7123784"
"270300.0";"0.761456"
"270310.0";"0.8255457"
"270320.0";"0.6898276"
"270330.0";"0.7227064"
"270340.0";"0.777276"
"270350.0";"0.769455"
"270360.0";"0.7910551"
"270370.0";"0.7433333"
"270380.0";"0.7515062"
"270390.0";"0.7558333"
"270400.0";"0.7201843"
"270410.0";"0.7769127"
"270420.0";"0.7810338"
"270430.0";"0.8023597"
"270440.0";"0.7388391"
"270450.0";"0.7960957"
"270460.0";"0.7260835"
"270470.0";"0.7244173"
"270480.0";"0.7829844"
"270490.0";"0.8105316"
"270500.0";"0.8107104"
"270510.0";"0.7430657"
"270520.0";"0.6870489"
"270530.0";"0.7089355"
"270540.0";"0.7107803"
"270550.0";"0.738538"
"270560.0";"0.7783611"
"270570.0";"0.7992608"
"270580.0";"0.7720647"
"270590.0";"0.7167714"
"270600.0";"0.7547843"
"270610.0";"0.760549"
"270620.0";"0.7553247"
"270630.0";"0.682133"
"270640.0";"0.7220922"
"270650.0";"0.7860089"
"270660.0";"0.7230405"
"270670.0";"0.7606577"
"270680.0";"0.6964764"
"270690.0";"0.7676353"
"270700.0";"0.7464755"
"270710.0";"0.7833428"
"270720.0";"0.7067025"
"270730.0";"0.7489019"
"270740.0";"0.7691408"
"270750.0";"0.7733105"
"270760.0";"0.7880253"
"270770.0";"0.7296229"
"270780.0";"0.7758762"
"270790.0";"0.8031703"
"270800.0";"0.7695186"
"270810.0";"0.7555501"
"270820.0";"0.7863558"
"270830.0";"0.7604033"
"270840.0";"0.7601214"
"270850.0";"0.7424453"
"270860.0";"0.7364686"
"270870.0";"0.7876918"
"270880.0";"0.7286325"
"270890.0";"0.7531006"
"270900.0";"0.7373909"
"270910.0";"0.7933252"
"270920.0";"0.691186"
"270930.0";"0.8043269"
"270940.0";"0.7561699"
"270950.0";"0.7841318"
"270960.0";"0.8118969"
"270970.0";"0.6980122"
"270980.0";"0.7340631"
"270990.0";"0.7960368"
"271000.0";"0.6913138"
"271010.0";"0.7439269"
"271020.0";"0.7209892"
"271030.0";"0.8056228"
"271040.0";"0.7133167"
"271050.0";"0.7343412"
"271060.0";"0.7410272"
"271070.0";"0.7166539"
"271080.0";"0.7084432"
"271090.0";"0.7274085"
"271100.0";"0.7323074"
"271110.0";"0.7524056"
"271120.0";"0.7076516"
"271130.0";"0.7604136"
"271140.0";"0.6925291"
"271150.0";"0.7111804"
"271160.0";"0.7394627"
"271170.0";"0.7253802"
"271180.0";"0.771008"
"271190.0";"0.7684197"
"271200.0";"0.7270337"
"271210.0";"0.7208285"
"271220.0";"0.7045746"
"271230.0";"0.7840185"
"271240.0";"0.6985368"
"271250.0";"0.7475535"
"271260.0";"0.7049342"
"271270.0";"0.7556774"
"271280.0";"0.7259921"
"271290.0";"0.7287282"
"271300.0";"0.8133813"
"271310.0";"0.753244"
"271320.0";"0.7396659"
"271330.0";"0.7544974"
"271340.0";"0.7048026"
"271350.0";"0.7107027"
"271360.0";"0.7233329"
"271370.0";"0.8023003"
"271380.0";"0.7462928"
"271390.0";"0.7329901"
"271400.0";"0.7625127"
"271410.0";"0.7212567"
"271420.0";"0.7501267"
"271430.0";"0.7439017"
"271440.0";"0.7116023"
"271450.0";"0.7359253"
"271460.0";"0.7085009"
"271470.0";"0.6665599"
"271480.0";"0.7484528"
"271490.0";"0.683047"
"271500.0";"0.7329787"
"271510.0";"0.7473013"
"271520.0";"0.747579"
"271530.0";"0.8147728"
"271540.0";"0.7894679"
"271550.0";"0.8074709"
"271560.0";"0.7434041"
"271570.0";"0.7078792"
"271580.0";"0.8046861"
"271590.0";"0.7609692"
"271600.0";"0.7961084"
"271610.0";"0.7763019"
"271620.0";"0.7867842"
"271630.0";"0.7672187"
"271640.0";"0.8305785"
"271650.0";"0.7933369"
"271660.0";"0.7336257"
"271670.0";"0.8204108"
"271680.0";"0.7612193"
"271690.0";"0.7743911"
"271700.0";"0.7509156"
"271710.0";"0.7243496"
"271720.0";"0.7118898"
"271730.0";"0.7401088"
"271740.0";"0.868222"
"271750.0";"0.7618464"
"271760.0";"0.7613705"
"271770.0";"0.7241052"
"271780.0";"0.8507264"
"271790.0";"0.8508141"
"271800.0";"0.8749306"
"271810.0";"0.7784492"
"271820.0";"0.7801318"
"271830.0";"0.6993966"
"271840.0";"0.7525354"
"271850.0";"0.7933939"
"271860.0";"0.7692599"
"271870.0";"0.8104356"
"271880.0";"0.7145599"
"271890.0";"0.6998099"
"271900.0";"0.7519606"
"271910.0";"0.7053605"
"271920.0";"0.7719922"
"271930.0";"0.7590292"
"271940.0";"0.6669945"
"271950.0";"0.7409146"
"271960.0";"0.7388837"
"271970.0";"0.7439318"
"271980.0";"0.7433279"
"271990.0";"0.7564537"
"272000.0";"0.7371029"
"272010.0";"0.7500988"
"272020.0";"0.727127"
"272030.0";"0.7980188"
"272040.0";"0.7193996"
"272050.0";"0.7416448"
"272060.0";"0.7834324"
"272070.0";"0.7710238"
"272080.0";"0.7558874"
"272090.0";"0.7834235"
"272100.0";"0.8724738"
"272110.0";"0.7691963"
"272120.0";"0.833294"
"272130.0";"0.7903928"
"272140.0";"0.7448174"
"272150.0";"0.7644528"
"272160.0";"0.7843887"
"272170.0";"0.7877117"
"272180.0";"0.7363632"
"272190.0";"0.7521579"
"272200.0";"0.7105338"
"272210.0";"0.7324659"
"272220.0";"0.7418128"
"272230.0";"0.7894438"
"272240.0";"0.7755647"
"272250.0";"0.7224312"
"272260.0";"0.7586373"
"272270.0";"0.807571"
"272280.0";"0.6983709"
"272290.0";"0.7815183"
"272300.0";"0.7504759"
"272310.0";"0.8361802"
"272320.0";"0.7563843"
"272330.0";"0.7419764"
"272340.0";"0.7243837"
"272350.0";"0.7451476"
"272360.0";"0.7459263"
"272370.0";"0.7970454"
"272380.0";"0.7405328"
"272390.0";"0.7275554"
"272400.0";"0.753593"
"272410.0";"0.8729748"
"272420.0";"0.7804105"
"272430.0";"0.7203286"
"272440.0";"0.7408383"
"272450.0";"0.7206396"
"272460.0";"0.7350543"
"272470.0";"0.742734"
"272480.0";"0.6973214"
"272490.0";"0.7606127"
"272500.0";"0.8244587"
"272510.0";"0.7946414"
"272520.0";"0.7432774"
"272530.0";"0.728923"
"272540.0";"0.7515814"
"272550.0";"0.7613149"
"272560.0";"0.7197064"
"272570.0";"0.7302261"
"272580.0";"0.8089753"
"272590.0";"0.8157845"
"272600.0";"0.8038687"
"272610.0";"0.699066"
"272620.0";"0.690471"
"272630.0";"0.7307057"
"272640.0";"0.7524021"
"272650.0";"0.7410135"
"272660.0";"0.6760749"
"272670.0";"0.6928278"
"272680.0";"0.7503893"
"272690.0";"0.7452037"
"272700.0";"0.7744646"
"272710.0";"0.7358372"
"272720.0";"0.6255381"
"272730.0";"0.6536393"
"272740.0";"0.784009"
"272750.0";"0.7306893"
"272760.0";"0.6468779"
"272770.0";"0.6855738"
"272780.0";"0.7391982"
"272790.0";"0.7796799"
"272800.0";"0.7699941"
"272810.0";"0.712279"
"272820.0";"0.714149"
"272830.0";"0.8070042"
"272840.0";"0.7405685"
"272850.0";"0.7546924"
"272860.0";"0.824921"
"272870.0";"0.8091955"
"272880.0";"0.6550928"
"272890.0";"0.7001926"
"272900.0";"0.7360459"
"272910.0";"0.7666277"
"272920.0";"0.7990105"
"272930.0";"0.799365"
"272940.0";"0.7268321"
"272950.0";"0.739963"
"272960.0";"0.6649307"
"272970.0";"0.7333813"
"272980.0";"0.695661"
"272990.0";"0.7669082"
"273000.0";"0.6778441"
"273010.0";"0.6941876"
"273020.0";"0.6846784"
"273030.0";"0.8095596"
"273040.0";"0.7212635"
"273050.0";"0.6956081"
"273060.0";"0.7418818"
"273070.0";"0.8018786"
"273080.0";"0.7109806"
"273090.0";"0.6568029"
"273100.0";"0.7019058"
"273110.0";"0.7207592"
"273120.0";"0.7300971"
"273130.0";"0.7346278"
"273140.0";"0.7103156"
"273150.0";"0.6886988"
"273160.0";"0.7843007"
"273170.0";"0.7516985"
"273180.0";"0.714063"
"273190.0";"0.7104064"
"273200.0";"0.704872"
"273210.0";"0.7091441"
"273220.0";"0.7312295"
"273230.0";"0.686621"
"273240.0";"0.7315594"
"273250.0";"0.6635448"
"273260.0";"0.7772838"
"273270.0";"0.7073737"
"273280.0";"0.7491475"
"273290.0";"0.7738395"
"273300.0";"0.8316976"
"273310.0";"0.7474691"
"273320.0";"0.7103829"
"273330.0";"0.7600724"
"273340.0";"0.6929974"
"273350.0";"0.7379828"
"273360.0";"0.6644156"
"273370.0";"0.6775845"
"273380.0";"0.7424595"
"273390.0";"0.6730276"
"273400.0";"0.7497683"
"273410.0";"0.8145411"
"273420.0";"0.6931728"
"273430.0";"0.7328172"
"273440.0";"0.6790003"
"273450.0";"0.7091527"
"273460.0";"0.73243"
"273470.0";"0.697742"
"273480.0";"0.7390088"
"273490.0";"0.6762766"
"273500.0";"0.7137711"
"273510.0";"0.6859074"
"273520.0";"0.7185671"
"273530.0";"0.616536"
"273540.0";"0.6733514"
"273550.0";"0.6835066"
"273560.0";"0.7322983"
